basin,year,site,country,latitude,longitude,eqr,urb.full,crop.full,tree.full,temp.change
IR01,2013,110000012,ireland,53.97774,-9.559862,0.8,0,0,0.071428571,0.05376031
IR01,2013,110000003,ireland,53.950406,-9.56435,0.8,0,0.032258065,0.048387097,0.05376031
IR01,2013,110000013,ireland,53.988006,-9.577586,0.8,0,0,0.243421053,0.05376031
IR01,2013,110000009,ireland,54.00126,-9.575217,0.8,0,0,0.265658747,0.05376031
IR01,2013,110000011,ireland,53.978363,-9.56309,0.7,0,0,0.057377049,0.05376031
IR01,2013,110000010,ireland,54.011348,-9.547965,0.8,0,0,0.170886076,0.05376031
IR01,2014,110000014,ireland,54.00186,-9.597087,0.6,0,0,0.338235294,0.05376031
IR01,2014,110000007,ireland,53.91706,-9.65592,0.6,0,0.019607843,0.047058824,0.05376031
IR01,2014,110000004,ireland,53.951784,-9.559057,0.7,0,0.01754386,0,0.05376031
IR01,2014,110000009,ireland,54.00126,-9.575217,0.8,0,0,0.265658747,0.05376031
IR01,2014,110000006,ireland,53.964133,-9.606073,0.6,0,0,0.194139194,0.05376031
IR01,2014,110000005,ireland,53.956045,-9.598229,0.6,0,0,0.174033149,0.05376031
IR01,2014,110000010,ireland,54.011348,-9.547965,0.7,0,0,0.170886076,0.05376031
IR01,2014,110000015,ireland,53.982908,-9.560202,0.7,0,0,0.473684211,0.05376031
IR01,2014,110000012,ireland,53.97774,-9.559862,0.8,0,0,0.071428571,0.05376031
IR01,2014,110000011,ireland,53.978363,-9.56309,0.8,0,0,0.057377049,0.05376031
IR01,2014,110000016,ireland,53.994128,-9.54101,0.8,0,0,0.567567568,0.05376031
IR01,2014,110000002,ireland,54.015348,-9.588357,0.6,0,0,0.347150259,0.05376031
IR01,2014,110000013,ireland,53.988006,-9.577586,0.6,0,0,0.243421053,0.05376031
IR01,2014,110000001,ireland,54.001086,-9.576039,0.6,0,0,0.266094421,0.05376031
IR01,2014,110000003,ireland,53.950406,-9.56435,0.8,0,0.032258065,0.048387097,0.05376031
IR01,2014,110000008,ireland,53.917952,-9.68549,0.6,0,0.065656566,0,0.05376031
IR01,2015,110000004,ireland,53.951784,-9.559057,0.7,0,0.01754386,0,0.05376031
IR01,2015,110000007,ireland,53.91706,-9.65592,0.7,0,0.019607843,0.047058824,0.05376031
IR01,2015,110000014,ireland,54.00186,-9.597087,0.7,0,0,0.338235294,0.05376031
IR01,2015,110000006,ireland,53.964133,-9.606073,0.7,0,0,0.194139194,0.05376031
IR01,2015,110000008,ireland,53.917952,-9.68549,0.6,0,0.065656566,0,0.05376031
IR01,2015,110000009,ireland,54.00126,-9.575217,0.7,0,0,0.265658747,0.05376031
IR01,2015,110000001,ireland,54.001086,-9.576039,0.7,0,0,0.266094421,0.05376031
IR01,2015,110000005,ireland,53.956045,-9.598229,0.6,0,0,0.174033149,0.05376031
IR01,2015,110000002,ireland,54.015348,-9.588357,0.7,0,0,0.347150259,0.05376031
IR01,2015,110000012,ireland,53.97774,-9.559862,0.7,0,0,0.071428571,0.05376031
IR01,2015,110000016,ireland,53.994128,-9.54101,0.8,0,0,0.567567568,0.05376031
IR01,2015,110000013,ireland,53.988006,-9.577586,0.7,0,0,0.243421053,0.05376031
IR01,2015,110000015,ireland,53.982908,-9.560202,0.7,0,0,0.473684211,0.05376031
IR01,2015,110000011,ireland,53.978363,-9.56309,0.7,0,0,0.057377049,0.05376031
IR01,2015,110000010,ireland,54.011348,-9.547965,0.7,0,0,0.170886076,0.05376031
IR01,2015,110000003,ireland,53.950406,-9.56435,0.7,0,0.032258065,0.048387097,0.05376031
IR01,2016,110000014,ireland,54.00186,-9.597087,0.8,0,0,0.338235294,0.05376031
IR01,2016,110000007,ireland,53.91706,-9.65592,0.8,0,0.019607843,0.047058824,0.05376031
IR01,2016,110000004,ireland,53.951784,-9.559057,0.7,0,0.01754386,0,0.05376031
IR01,2016,110000008,ireland,53.917952,-9.68549,0.7,0,0.065656566,0,0.05376031
IR01,2016,110000015,ireland,53.982908,-9.560202,0.8,0,0,0.473684211,0.05376031
IR01,2016,110000012,ireland,53.97774,-9.559862,0.8,0,0,0.071428571,0.05376031
IR01,2016,110000016,ireland,53.994128,-9.54101,0.8,0,0,0.567567568,0.05376031
IR01,2016,110000002,ireland,54.015348,-9.588357,0.7,0,0,0.352331606,0.05376031
IR01,2016,110000009,ireland,54.00126,-9.575217,0.7,0,0,0.267818575,0.05376031
IR01,2016,110000006,ireland,53.964133,-9.606073,0.8,0,0,0.194139194,0.05376031
IR01,2016,110000003,ireland,53.950406,-9.56435,0.8,0,0.032258065,0.048387097,0.05376031
IR01,2016,110000013,ireland,53.988006,-9.577586,0.7,0,0,0.243421053,0.05376031
IR01,2016,110000010,ireland,54.011348,-9.547965,0.7,0,0,0.170886076,0.05376031
IR01,2016,110000001,ireland,54.001086,-9.576039,0.7,0,0,0.268240343,0.05376031
IR01,2016,110000011,ireland,53.978363,-9.56309,0.8,0,0,0.057377049,0.05376031
IR01,2016,110000005,ireland,53.956045,-9.598229,0.8,0,0,0.174033149,0.05376031
IR01,2017,110000004,ireland,53.951784,-9.559057,0.7,0,0.01754386,0,0.05376031
IR01,2017,110000009,ireland,54.00126,-9.575217,0.7,0,0,0.267818575,0.05376031
IR01,2017,110000014,ireland,54.00186,-9.597087,0.8,0,0,0.338235294,0.05376031
IR01,2017,110000006,ireland,53.964133,-9.606073,0.6,0,0,0.194139194,0.05376031
IR01,2017,110000005,ireland,53.956045,-9.598229,0.7,0,0,0.174033149,0.05376031
IR01,2017,110000002,ireland,54.015348,-9.588357,0.8,0,0,0.352331606,0.05376031
IR01,2017,110000007,ireland,53.91706,-9.65592,0.8,0,0.019607843,0.047058824,0.05376031
IR01,2017,110000001,ireland,54.001086,-9.576039,0.8,0,0,0.268240343,0.05376031
IR01,2017,110000016,ireland,53.994128,-9.54101,0.8,0,0,0.567567568,0.05376031
IR01,2017,110000008,ireland,53.917952,-9.68549,0.8,0,0.065656566,0,0.05376031
IR01,2017,110000015,ireland,53.982908,-9.560202,0.8,0,0,0.473684211,0.05376031
IR01,2017,110000012,ireland,53.97774,-9.559862,0.8,0,0,0.071428571,0.05376031
IR01,2017,110000003,ireland,53.950406,-9.56435,0.8,0,0.032258065,0.048387097,0.05376031
IR01,2017,110000010,ireland,54.011348,-9.547965,0.7,0,0,0.170886076,0.05376031
IR01,2017,110000013,ireland,53.988006,-9.577586,0.7,0,0,0.243421053,0.05376031
IR01,2017,110000011,ireland,53.978363,-9.56309,0.7,0,0,0.057377049,0.05376031
IR01,2018,110000002,ireland,54.015348,-9.588357,0.7,0,0,0.352331606,0.05376031
IR01,2018,110000001,ireland,54.001086,-9.576039,0.7,0,0,0.268240343,0.05376031
IR01,2018,110000003,ireland,53.950406,-9.56435,0.8,0,0.032258065,0.048387097,0.05376031
IR01,2018,110000009,ireland,54.00126,-9.575217,0.7,0,0,0.267818575,0.05376031
IR01,2018,110000012,ireland,53.97774,-9.559862,0.8,0,0,0.071428571,0.05376031
IR01,2018,110000007,ireland,53.91706,-9.65592,0.7,0,0.019607843,0.047058824,0.05376031
IR01,2018,110000006,ireland,53.964133,-9.606073,0.7,0,0,0.194139194,0.05376031
IR01,2018,110000013,ireland,53.988006,-9.577586,0.7,0,0,0.243421053,0.05376031
IR01,2018,110000008,ireland,53.917952,-9.68549,0.8,0,0.065656566,0,0.05376031
IR01,2018,110000014,ireland,54.00186,-9.597087,0.7,0,0,0.338235294,0.05376031
IR01,2018,110000004,ireland,53.951784,-9.559057,0.7,0,0.01754386,0,0.05376031
IR01,2018,110000010,ireland,54.011348,-9.547965,0.7,0,0,0.170886076,0.05376031
IR01,2018,110000015,ireland,53.982908,-9.560202,0.8,0,0,0.473684211,0.05376031
IR01,2018,110000005,ireland,53.956045,-9.598229,0.7,0,0,0.174033149,0.05376031
IR01,2018,110000011,ireland,53.978363,-9.56309,0.7,0,0,0.057377049,0.05376031
IR01,2018,110000016,ireland,53.994128,-9.54101,0.7,0,0,0.567567568,0.05376031
LI01,2010,122000001,lithuania,54.0306,23.9684,0.7,0.009,0.594,0.371,0.077474438
LI01,2010,122000003,lithuania,55.2726,21.4106,0.46,0.008145426,0.633654515,0.22,0.077474438
LI01,2010,122000007,lithuania,55.1774,23.8281,0.77,0.009283276,0.647144482,0.287,0.077474438
LI01,2010,122000009,lithuania,54.9585,23.9399,0.52,0.01,0.487,0.451,0.077474438
LI01,2010,122000020,lithuania,55.2913,21.3772,0.38,0.01,0.562,0.377,0.077474438
LI01,2010,122000026,lithuania,55.3031,23.0187,0.59,0.017455522,0.88687479,0.055,0.077474438
LI01,2010,122000028,lithuania,55.1628,21.9385,0.49,0.000301114,0.731105089,0.016,0.077474438
LI01,2010,122000002,lithuania,55.0701,22.578,0.42,0.01,0.554,0.396,0.077474438
LI01,2010,122000004,lithuania,54.3569,23.0636,0.77,0,0.716651119,0.222,0.077474438
LI01,2010,122000008,lithuania,54.8387,25.742,0.77,0.005,0.495,0.467,0.077474438
LI01,2010,122000010,lithuania,55.2527,25.9913,0.61,0.002706726,0.246988767,0.636,0.077474438
LI01,2010,122000021,lithuania,55.0933,24.5299,0.56,0.01,0.552,0.319,0.077474438
LI01,2010,122000027,lithuania,55.351,23.906,0.47,0.016144656,0.773329028,0.178,0.077474438
LI01,2010,122000030,lithuania,55.5743,25.0506,0.66,0.002727459,0.520897381,0.367,0.077474438
LI01,2010,122000032,lithuania,54.6646,23.242,0.56,0.00212427,0.883696229,0.096,0.077474438
LI01,2010,122000005,lithuania,55.0839,23.4315,0.35,0.009172173,0.630211167,0.285,0.077474438
LI01,2010,122000039,lithuania,55.1295,25.8405,0.91,0.003218884,0.3317835,0.517,0.077474438
LI01,2010,122000011,lithuania,54.9606,25.7104,0.85,0.003072998,0.264799675,0.64,0.077474438
LI01,2010,122000022,lithuania,54.962,22.7276,0.63,0.007,0.739,0.184,0.077474438
LI01,2010,122000024,lithuania,55.0217,25.8575,0.92,0.00675,0.244,0.736,0.077474438
LI01,2010,122000031,lithuania,55.7003,24.4333,0.74,0.002745466,0.593815476,0.378,0.077474438
LI01,2010,122000034,lithuania,55.0839,21.9061,0.33,0.000623131,0.264830508,0.38,0.077474438
LI01,2010,122000006,lithuania,54.9537,23.801,0.27,0.012817817,0.688613783,0.264,0.077474438
LI01,2010,122000040,lithuania,55.0526,25.8742,0.85,0,0.24109749,0.74,0.077474438
LI01,2010,122000012,lithuania,54.1106,24.2801,0.86,0.003340175,0.387128852,0.566,0.077474438
LI01,2010,122000023,lithuania,54.37,24.8748,0.77,0.003203295,0.333257064,0.618,0.077474438
LI01,2010,122000025,lithuania,55.1921,24.689,0.96,0,0.88372093,0.013,0.077474438
LI01,2010,122000036,lithuania,55.6678,23.0358,0.76,0.017688194,0.626765391,0.19,0.077474438
LI01,2010,122000035,lithuania,55.8322,21.8818,1,0.000623131,0.264830508,0.563,0.077474438
LI01,2010,122000037,lithuania,54.0906,24.2934,0.87,0,0.039325843,0.927,0.077474438
LI01,2010,122000041,lithuania,55.5031,22.0195,0.63,0.003568879,0.306923626,0.509,0.077474438
LI01,2010,122000038,lithuania,55.6208,25.4354,0.57,0.003675451,0.49889043,0.362,0.077474438
LI01,2012,122000001,lithuania,54.0306,23.9684,0.6,0.009,0.594,0.37,0.077474438
LI01,2012,122000028,lithuania,55.1628,21.9385,0.49,0.000301114,0.731105089,0.016,0.077474438
LI01,2012,122000002,lithuania,55.0701,22.578,0.42,0.01,0.554,0.395,0.077474438
LI01,2012,122000011,lithuania,54.9606,25.7104,0.75,0.003092325,0.265302178,0.64,0.077474438
LI01,2012,122000026,lithuania,55.3031,23.0187,0.61,0.017455522,0.88687479,0.055,0.077474438
LI01,2012,122000010,lithuania,55.2527,25.9913,0.6,0.002706726,0.246447422,0.637,0.077474438
LI01,2012,122000012,lithuania,54.1106,24.2801,0.59,0.00349316,0.389321638,0.562,0.077474438
LI01,2012,122000027,lithuania,55.351,23.906,0.47,0.016144656,0.773329028,0.178,0.077474438
LI01,2012,122000030,lithuania,55.5743,25.0506,0.78,0.002790522,0.521370351,0.367,0.077474438
LI01,2012,122000003,lithuania,55.2726,21.4106,0.42,0.008145426,0.633654515,0.22,0.077474438
LI01,2012,122000007,lithuania,55.1774,23.8281,0.68,0.009283276,0.646234357,0.289,0.077474438
LI01,2012,122000009,lithuania,54.9585,23.9399,0.49,0.01,0.488,0.45,0.077474438
LI01,2012,122000041,lithuania,55.5031,22.0195,0.52,0.003568879,0.307002934,0.509,0.077474438
LI01,2012,122000020,lithuania,55.2913,21.3772,0.33,0.01,0.562,0.376,0.077474438
LI01,2012,122000022,lithuania,54.962,22.7276,0.6,0.007,0.739,0.184,0.077474438
LI01,2012,122000031,lithuania,55.7003,24.4333,0.65,0.003178961,0.593309732,0.379,0.077474438
LI01,2012,122000004,lithuania,54.3569,23.0636,0.65,0.000233209,0.71641791,0.222,0.077474438
LI01,2012,122000008,lithuania,54.8387,25.742,0.43,0.005,0.496,0.465,0.077474438
LI01,2012,122000040,lithuania,55.0526,25.8742,0.78,0,0.24109749,0.74,0.077474438
LI01,2012,122000005,lithuania,55.0839,23.4315,0.62,0.009638554,0.628578831,0.288,0.077474438
LI01,2012,122000021,lithuania,55.0933,24.5299,0.49,0.004378694,0.595819617,0.319,0.077474438
LI01,2012,122000023,lithuania,54.37,24.8748,0.62,0.003260497,0.333199863,0.618,0.077474438
LI01,2012,122000032,lithuania,54.6646,23.242,0.73,0.002655337,0.883165162,0.096,0.077474438
LI01,2012,122000038,lithuania,55.6208,25.4354,0.91,0.003721683,0.499514563,0.361,0.077474438
LI01,2012,122000039,lithuania,55.1295,25.8405,0.76,0.003338102,0.3317835,0.517,0.077474438
LI01,2012,122000034,lithuania,55.0839,21.9061,0.32,0.000623131,0.264705882,0.379,0.077474438
LI01,2012,122000006,lithuania,54.9537,23.801,0.5,0.012975521,0.687895355,0.266,0.077474438
LI01,2012,122000025,lithuania,55.1921,24.689,0.89,0,0.88372093,0.013,0.077474438
LI01,2012,122000024,lithuania,55.0217,25.8575,0.69,0.00675,0.244,0.736,0.077474438
LI01,2012,122000037,lithuania,54.0906,24.2934,0.72,0,0.039325843,0.927,0.077474438
LI01,2012,122000036,lithuania,55.6678,23.0358,0.94,0.019059372,0.625531331,0.19,0.077474438
LI01,2012,122000035,lithuania,55.8322,21.8818,0.92,0.000623131,0.264705882,0.564,0.077474438
LI01,2013,122000009,lithuania,54.9585,23.9399,0.39,0.01,0.487,0.451,0.077474438
LI01,2013,122000007,lithuania,55.1774,23.8281,0.59,0.009374289,0.645733788,0.29,0.077474438
LI01,2013,122000021,lithuania,55.0933,24.5299,0.6,0.004410423,0.595518185,0.319,0.077474438
LI01,2013,122000008,lithuania,54.8387,25.742,0.48,0.005,0.496,0.466,0.077474438
LI01,2013,122000036,lithuania,55.6678,23.0358,0.95,0.019744961,0.624845742,0.19,0.077474438
LI01,2013,122000010,lithuania,55.2527,25.9913,0.59,0.002706726,0.24651509,0.637,0.077474438
LI01,2013,122000005,lithuania,55.0839,23.4315,0.76,0.009794015,0.627749709,0.29,0.077474438
LI01,2013,122000020,lithuania,55.2913,21.3772,0.43,0.01,0.562,0.377,0.077474438
LI01,2013,122000011,lithuania,54.9606,25.7104,0.8,0.003092325,0.265398813,0.64,0.077474438
LI01,2013,122000022,lithuania,54.962,22.7276,0.78,0.007,0.739,0.184,0.077474438
LI01,2013,122000024,lithuania,55.0217,25.8575,0.67,0.00675,0.244,0.736,0.077474438
LI01,2013,122000037,lithuania,54.0906,24.2934,0.86,0,0.039325843,0.927,0.077474438
LI01,2013,122000004,lithuania,54.3569,23.0636,0.77,0.000233209,0.71641791,0.222,0.077474438
LI01,2013,122000006,lithuania,54.9537,23.801,0.58,0.013028089,0.687299585,0.267,0.077474438
LI01,2013,122000038,lithuania,55.6208,25.4354,0.9,0.003744799,0.498936662,0.362,0.077474438
LI01,2013,122000012,lithuania,54.1106,24.2801,0.58,0.003518658,0.389563865,0.562,0.077474438
LI01,2013,122000023,lithuania,54.37,24.8748,0.81,0.003317698,0.333199863,0.618,0.077474438
LI01,2013,122000025,lithuania,55.1921,24.689,0.86,0,0.88372093,0.013,0.077474438
LI01,2013,122000001,lithuania,54.0306,23.9684,0.72,0.009,0.594,0.37,0.077474438
LI01,2013,122000032,lithuania,54.6646,23.242,0.43,0.002655337,0.883165162,0.096,0.077474438
LI01,2013,122000035,lithuania,55.8322,21.8818,0.95,0.000623131,0.265204387,0.564,0.077474438
LI01,2013,122000039,lithuania,55.1295,25.8405,0.76,0.003338102,0.33237959,0.516,0.077474438
LI01,2013,122000041,lithuania,55.5031,22.0195,0.76,0.003568879,0.307002934,0.509,0.077474438
LI01,2013,122000027,lithuania,55.351,23.906,0.62,0.016144656,0.773329028,0.178,0.077474438
LI01,2013,122000026,lithuania,55.3031,23.0187,0.77,0.017455522,0.88687479,0.055,0.077474438
LI01,2013,122000002,lithuania,55.0701,22.578,0.41,0.01,0.554,0.396,0.077474438
LI01,2013,122000034,lithuania,55.0839,21.9061,0.45,0.000623131,0.265204387,0.379,0.077474438
LI01,2013,122000031,lithuania,55.7003,24.4333,0.57,0.003323459,0.592803988,0.38,0.077474438
LI01,2013,122000040,lithuania,55.0526,25.8742,0.83,0,0.24109749,0.74,0.077474438
LI01,2013,122000030,lithuania,55.5743,25.0506,0.67,0.002806287,0.52097621,0.367,0.077474438
LI01,2013,122000028,lithuania,55.1628,21.9385,0.49,0.000301114,0.731105089,0.016,0.077474438
LI01,2013,122000003,lithuania,55.2726,21.4106,0.34,0.008145426,0.633654515,0.22,0.077474438
LI01,2014,122000020,lithuania,55.2913,21.3772,0.33,0.01,0.562,0.379,0.077474438
LI01,2014,122000040,lithuania,55.0526,25.8742,0.95,0,0.24109749,0.74,0.077474438
LI01,2014,122000021,lithuania,55.0933,24.5299,0.69,0.004426288,0.590941181,0.328,0.077474438
LI01,2014,122000034,lithuania,55.0839,21.9061,0.3,0.000623131,0.26445663,0.382,0.077474438
LI01,2014,122000041,lithuania,55.5031,22.0195,0.74,0.003568879,0.306606392,0.511,0.077474438
LI01,2014,122000032,lithuania,54.6646,23.242,0.57,0.002655337,0.883165162,0.096,0.077474438
LI01,2014,122000035,lithuania,55.8322,21.8818,0.92,0.000623131,0.26445663,0.565,0.077474438
LI01,2014,122000039,lithuania,55.1295,25.8405,0.79,0.003338102,0.331902718,0.512,0.077474438
LI01,2014,122000004,lithuania,54.3569,23.0636,0.73,0.000233209,0.71641791,0.222,0.077474438
LI01,2014,122000022,lithuania,54.962,22.7276,0.59,0.007,0.739,0.184,0.077474438
LI01,2014,122000010,lithuania,55.2527,25.9913,0.71,0.002706726,0.24577074,0.638,0.077474438
LI01,2014,122000012,lithuania,54.1106,24.2801,0.79,0.003544155,0.388990171,0.562,0.077474438
LI01,2014,122000023,lithuania,54.37,24.8748,0.61,0.003317698,0.332341837,0.62,0.077474438
LI01,2014,122000036,lithuania,55.6678,23.0358,0.83,0.020019196,0.623337447,0.193,0.077474438
LI01,2014,122000030,lithuania,55.5743,25.0506,0.71,0.002806287,0.5164357,0.376,0.077474438
LI01,2014,122000005,lithuania,55.0839,23.4315,0.67,0.009897655,0.623604094,0.299,0.077474438
LI01,2014,122000037,lithuania,54.0906,24.2934,0.76,0,0.039325843,0.927,0.077474438
LI01,2014,122000011,lithuania,54.9606,25.7104,0.83,0.003092325,0.263929959,0.642,0.077474438
LI01,2014,122000006,lithuania,54.9537,23.801,0.51,0.013071895,0.680789921,0.28,0.077474438
LI01,2014,122000024,lithuania,55.0217,25.8575,0.9,0.00675,0.24375,0.736,0.077474438
LI01,2014,122000028,lithuania,55.1628,21.9385,0.56,0.000301114,0.731105089,0.016,0.077474438
LI01,2014,122000031,lithuania,55.7003,24.4333,0.62,0.003612456,0.586301568,0.392,0.077474438
LI01,2014,122000025,lithuania,55.1921,24.689,0.92,0,0.88372093,0.013,0.077474438
LI01,2014,122000038,lithuania,55.6208,25.4354,0.7,0.003744799,0.49345816,0.372,0.077474438
LI01,2014,122000003,lithuania,55.2726,21.4106,0.29,0.008145426,0.632859839,0.222,0.077474438
LI01,2014,122000007,lithuania,55.1774,23.8281,1,0.009374289,0.638680319,0.302,0.077474438
LI01,2014,122000009,lithuania,54.9585,23.9399,0.56,0.01,0.485,0.455,0.077474438
LI01,2014,122000001,lithuania,54.0306,23.9684,0.54,0.009,0.593,0.372,0.077474438
LI01,2014,122000008,lithuania,54.8387,25.742,0.49,0.006,0.494,0.468,0.077474438
LI01,2014,122000026,lithuania,55.3031,23.0187,0.76,0.017455522,0.886539107,0.055,0.077474438
LI01,2014,122000002,lithuania,55.0701,22.578,0.44,0.01,0.552,0.399,0.077474438
LI01,2014,122000027,lithuania,55.351,23.906,0.7,0.016144656,0.770100097,0.183,0.077474438
LI01,2015,122000039,lithuania,55.1295,25.8405,0.92,0.003338102,0.331902718,0.512,0.077474438
LI01,2015,122000012,lithuania,54.1106,24.2801,0.62,0.003556904,0.388990171,0.562,0.077474438
LI01,2015,122000011,lithuania,54.9606,25.7104,0.91,0.003092325,0.263929959,0.642,0.077474438
LI01,2015,122000002,lithuania,55.0701,22.578,0.398,0.01,0.552,0.399,0.077474438
LI01,2015,122000010,lithuania,55.2527,25.9913,0.68,0.002706726,0.24577074,0.638,0.077474438
LI01,2015,122000008,lithuania,54.8387,25.742,0.57,0.006,0.494,0.468,0.077474438
LI01,2015,122000040,lithuania,55.0526,25.8742,0.99,0,0.24109749,0.74,0.077474438
LI01,2015,122000021,lithuania,55.0933,24.5299,0.91,0.004426288,0.590941181,0.328,0.077474438
LI01,2015,122000020,lithuania,55.2913,21.3772,0.31,0.01,0.56,0.379,0.077474438
LI01,2015,122000001,lithuania,54.0306,23.9684,0.81,0.009,0.593,0.372,0.077474438
LI01,2015,122000003,lithuania,55.2726,21.4106,0.399,0.008145426,0.632859839,0.222,0.077474438
LI01,2015,122000007,lithuania,55.1774,23.8281,0.86,0.009374289,0.638680319,0.302,0.077474438
LI01,2015,122000009,lithuania,54.9585,23.9399,0.47,0.01,0.485,0.455,0.077474438
